ch.blinkenlights.battery_1335983644_src,13,71,66,92.95774647887323,247,225.3,91.21457489878543,2400
ch.blinkenlights.battery_1335983644_src,13,71,66,92.95774647887323,247,225.3,91.21457489878543,1400
com.hectorone.multismssender_13_src,30,124,43,34.67741935483871,733,195.3,26.64392905866303,200
com.hectorone.multismssender_13_src,30,124,19,15.32258064516129,733,93.3,12.728512960436563,200
com.hectorone.multismssender_13_src,30,124,41,33.064516129032256,733,185.3,25.279672578444746,200
org.scoutant.blokish_13_src,36,200,68,34.0,1150,408.3,35.504347826086956,1900
PasswordMakerProForAndroid,69,353,265,75.07082152974505,1440,873.3,60.645833333333336,1400
